"MasterID","yr","COMID","pChem","pHab","pOverall","biological_condition","stress_condition","SQI","County","SMC_region","Regional_board","Constraint_class","ASCI","blc","bs","Cond","CSCI","Ev_FlowHab","H_AqHab","H_SubNat","hy","CRAM","IPI","PCT_SAFN","ps","TN","TP","XCMG","lon","lat","ASCI_ptile","blc_ptile","bs_ptile","Cond_ptile","CRAM_ptile","CSCI_ptile","Ev_FlowHab_ptile","H_AqHab_ptile","H_SubNat_ptile","hy_ptile","IPI_ptile","PCT_SAFN_ptile","ps_ptile","TN_ptile","TP_ptile","XCMG_ptile"
"SMC05332",2012,17564124,0.958917992259654,0.418725760002879,0.976120087173175,"Impacted for CSCI and ASCI","Stressed by chemistry degradation","Impacted and stressed","Ventura","Calleguas","Los Angeles","likely constrained",0.34,50,78,1163,0.68,0.61,0.39,0.51,83,75,0.79,1,88,1.5,0.13,0.56,-118.90741,34.18682,0.00749063670411985,0.138576779026217,0.823970037453184,0.426966292134831,0.681647940074906,0.460674157303371,0.408239700374532,0.202247191011236,0.243445692883895,0.857677902621723,0.370786516853933,1,0.958801498127341,0.595505617977528,0.651685393258427,0.50561797752809
"SMC05524",2011,17563904,0.999337064501664,0.986168908094681,0.999990830878195,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Ventura","Calleguas","Los Angeles","possibly constrained",0.75,67,50,1772,0.67,0.81,0.63,0.44,58,53,0.61,0.43,38,10,0.87,0.23,-118.91723,34.27032,0.524344569288389,0.318352059925094,0.325842696629214,0.677902621722846,0.292134831460674,0.441947565543071,0.730337078651685,0.329588014981273,0.232209737827715,0.363295880149813,0.254681647940075,0.295880149812734,0.314606741573034,0.940074906367041,0.932584269662921,0.243445692883895
"SMC05764",2012,948070326,0.999982742867398,0.999624068972627,0.999999993512508,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Ventura","Calleguas","Los Angeles",NA,0.46,67,25,2866,0.33,0.48,0.03,0.2,33,38,0.19,0.14,25,34,1.4,0,-119.11091,34.23123,0.0749063670411985,0.318352059925094,0.149812734082397,0.902621722846442,0.164794007490637,0.0374531835205993,0.258426966292135,0.0449438202247191,0.131086142322097,0.134831460674157,0.0337078651685393,0.108614232209738,0.213483146067416,0.99625468164794,0.966292134831461,0.048689138576779
"SMC05956",2012,17564046,0.998226005649355,0.685012101380398,0.999441213247327,"Impacted for CSCI and ASCI","Stressed by chemistry degradation","Impacted and stressed","Ventura","Calleguas","Los Angeles","possibly constrained",0.4,79,64,1119,0.69,0.5,0.82,0.82,75,67,0.85,0.97,50,6.6,1.8,0.39,-118.97109,34.22875,0.0299625468164794,0.468164794007491,0.561797752808989,0.404494382022472,0.50187265917603,0.49063670411985,0.277153558052434,0.692883895131086,0.606741573033708,0.756554307116105,0.453183520599251,0.842696629213483,0.524344569288389,0.876404494382023,0.9812734082397,0.370786516853933
"SMC06036",2012,948070330,0.998965747311408,0.900687947362116,0.99989728624255,"Impacted for ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Ventura","Calleguas","Los Angeles",NA,0.67,71,64,1071,0.82,0.88,0.71,0.92,58,67,1.04,0.91,75,6.3,3.4,0.68,-118.9349,34.23092,0.378277153558052,0.352059925093633,0.561797752808989,0.370786516853933,0.50187265917603,0.659176029962547,0.816479400749064,0.441947565543071,0.767790262172285,0.363295880149813,0.816479400749064,0.782771535580524,0.842696629213483,0.857677902621723,1,0.659176029962547
"412M08597",2015,22515812,0.973428128766208,0.999407805050742,0.999984264272063,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","likely constrained",0.62,67.7,25,1094,0.7,0.35,0.15,0.36,33.3,38,0.34,0.16,25,6.34,0.14,0.26,-118.43907,34.15524,0.247191011235955,0.337078651685393,0.149812734082397,0.382022471910112,0.164794007490637,0.52059925093633,0.168539325842697,0.0898876404494382,0.198501872659176,0.161048689138577,0.142322097378277,0.153558052434457,0.213483146067416,0.861423220973783,0.681647940074906,0.273408239700375
"412M08602",2015,22518268,0.981135875426826,0.99941600621008,0.999988983468397,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","likely constrained",0.5,62.5,33.3,1145,0.37,0.58,0.06,0.47,33.3,39,0.39,0.16,25,4.8,0.2,0.25,-118.16996,33.97131,0.104868913857678,0.191011235955056,0.213483146067416,0.419475655430712,0.191011235955056,0.0674157303370786,0.374531835205993,0.0599250936329588,0.239700374531835,0.161048689138577,0.161048689138577,0.153558052434457,0.213483146067416,0.812734082397004,0.790262172284644,0.265917602996255
"412PS0020",2016,22515828,0.999325517099929,0.999864546720023,0.999999908639079,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","likely constrained",0.48,62.5,25,2145,0.31,1,0.22,0,25,34,0.3,0.04,25,17.61,0.29,0.04,-118.09545,34.07077,0.0861423220973783,0.191011235955056,0.149812734082397,0.771535580524345,0.0749063670411985,0.0337078651685393,1,0.116104868913858,0.101123595505618,0.0149812734082397,0.112359550561798,0.0224719101123595,0.213483146067416,0.9812734082397,0.835205992509363,0.0936329588014981
"412PS0040",2016,22515806,0.961000411797837,0.999067466429682,0.999963631574773,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","likely constrained",0.61,62.5,25,1106,0.58,1,0.27,0,41.7,39,0.34,0.12,25,0.72,0.2,0.09,-118.48935,34.26065,0.224719101123595,0.191011235955056,0.149812734082397,0.389513108614232,0.191011235955056,0.307116104868914,1,0.146067415730337,0.101123595505618,0.179775280898876,0.142322097378277,0.0786516853932584,0.213483146067416,0.441947565543071,0.790262172284644,0.131086142322097
"SMC00318",2010,22518274,0.986549446217942,0.999706032654529,0.99999604597641,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","likely constrained",0.59,67,25,1086,0.35,1,0.19,0,25,36,0.4,0.22,25,3.87,0.34,0.21,-118.20558,33.81287,0.198501872659176,0.318352059925094,0.149812734082397,0.374531835205993,0.101123595505618,0.052434456928839,1,0.104868913857678,0.101123595505618,0.0149812734082397,0.168539325842697,0.187265917602996,0.213483146067416,0.775280898876405,0.842696629213483,0.217228464419476
"SMC00440",2009,22515786,0.998995812271972,0.997293630766476,0.999997282297228,"Impacted for ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","likely constrained",0.77,88,69,2334,0.8,0.16,0.79,0.6,50,64,0.46,0.15,50,1.1,0.35,0.21,-118.52966,34.28658,0.546816479400749,0.595505617977528,0.647940074906367,0.808988764044944,0.397003745318352,0.625468164794007,0.0599250936329588,0.621722846441948,0.352059925093633,0.288389513108614,0.202247191011236,0.131086142322097,0.524344569288389,0.539325842696629,0.846441947565543,0.217228464419476
"SMC00476",2009,22515784,0.0618922544717943,0.151779617507682,0.20427788926906,"Healthy","Low stress","Healthy and unstressed","Los Angeles","Los Angeles","Los Angeles","possibly unconstrained",0.94,100,94,245,1.22,0.63,0.47,0.97,100,99,0.97,0.81,100,0.1,0,0.78,-118.13381,34.24209,0.805243445692884,1,0.97752808988764,0.0449438202247191,1,1,0.445692883895131,0.220973782771536,0.883895131086142,1,0.670411985018727,0.662921348314607,1,0.108614232209738,0.108614232209738,0.749063670411985
"SMC00632",2011,22514984,0.999928656373585,0.999343487960927,0.99999995316205,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles",NA,0.71,29,42,3681,0.48,0.49,0.63,0.66,33,32,0.49,0.28,25,1.56,0.16,0.1,-118.55604,34.14874,0.445692883895131,0.0674157303370786,0.277153558052434,0.928838951310861,0.0599250936329588,0.191011235955056,0.265917602996255,0.329588014981273,0.408239700374532,0.134831460674157,0.224719101123595,0.209737827715356,0.213483146067416,0.602996254681648,0.707865168539326,0.138576779026217
"SMC01004",2009,22515822,0.946327407174651,0.999603994418,0.999978745353641,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","possibly constrained",0.56,33,25,823,0.67,0.29,0.16,0,33,29,0.21,0.05,25,1.8,0.21,0.23,-118.16579,34.15016,0.149812734082397,0.0749063670411985,0.149812734082397,0.235955056179775,0.0411985018726592,0.441947565543071,0.138576779026217,0.0973782771535581,0.101123595505618,0.134831460674157,0.048689138576779,0.0262172284644195,0.213483146067416,0.636704119850187,0.801498127340824,0.243445692883895
"SMC01040",2009,22514424,0.447941045137051,0.693938371749935,0.831035937384617,"Healthy","Low stress","Healthy and unstressed","Los Angeles","Los Angeles","Los Angeles","possibly unconstrained",1.03,100,92,358,1.21,0.95,0.56,1,75,89,0.97,0.9,88,0.2,0.06,0.51,-118.15792,34.30553,0.910112359550562,1,0.966292134831461,0.108614232209738,0.955056179775281,0.99625468164794,0.895131086142322,0.262172284644195,1,0.756554307116105,0.670411985018727,0.771535580524345,0.958801498127341,0.146067415730337,0.423220973782772,0.445692883895131
"SMC01196",2010,22514614,0.49651466950138,0.940406676567629,0.969995635856142,"Impacted for ASCI","Stressed by habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","possibly unconstrained",0.82,92,58,253,0.82,0.51,0.81,0.69,58,65,0.85,0.79,50,0,0.15,0.54,-118.02952,34.27835,0.644194756554307,0.756554307116105,0.426966292134831,0.052434456928839,0.419475655430712,0.659176029962547,0.295880149812734,0.666666666666667,0.441947565543071,0.363295880149813,0.453183520599251,0.617977528089888,0.524344569288389,0.0936329588014981,0.696629213483146,0.47565543071161
"SMC01208",2010,22514892,0.997280803891283,0.99948704399524,0.999998605172028,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","likely constrained",0.68,67,25,1922,0.54,0.29,0.05,0.07,33,38,0.2,0.16,25,7.98,0.17,0.18,-118.5365,34.19015,0.397003745318352,0.318352059925094,0.149812734082397,0.711610486891386,0.164794007490637,0.277153558052434,0.138576779026217,0.0561797752808989,0.104868913857678,0.134831460674157,0.0411985018726592,0.153558052434457,0.213483146067416,0.902621722846442,0.726591760299625,0.187265917602996
"SMC01692",2011,948070459,0.658735257956654,0.619876028457344,0.870277090907003,"Impacted for ASCI","Low stress","Impacted by unknown stress","Los Angeles","Los Angeles","Los Angeles",NA,0.76,75,44,394,0.83,0.74,0.91,0.69,83,63,0.8,0.89,50,0.73,0.09,0.21,-118.16972,34.19798,0.531835205992509,0.415730337078652,0.292134831460674,0.131086142322097,0.378277153558052,0.666666666666667,0.614232209737828,0.880149812734082,0.441947565543071,0.857677902621723,0.385767790262172,0.764044943820225,0.524344569288389,0.445692883895131,0.531835205992509,0.217228464419476
"SMC01716",2010,22515806,0.990510662800497,0.999573787060006,0.999995955521694,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","likely constrained",0.61,67,25,1270,0.43,0.48,0.09,0,33,38,0.2,0.14,25,1.79,0.41,0.09,-118.49727,34.2073,0.224719101123595,0.318352059925094,0.149812734082397,0.50561797752809,0.164794007490637,0.116104868913858,0.258426966292135,0.0711610486891386,0.101123595505618,0.134831460674157,0.0411985018726592,0.108614232209738,0.213483146067416,0.629213483146067,0.865168539325843,0.131086142322097
"SMC01808",2011,22514400,0.355322156065983,0.210137399804363,0.49079308190176,"Healthy","Low stress","Healthy and unstressed","Los Angeles","Los Angeles","Los Angeles","possibly unconstrained",0.99,96,72,266,0.87,0.92,0.76,0.99,100,86,1,0.78,75,0,0.08,0.56,-118.07316,34.3094,0.891385767790262,0.801498127340824,0.700374531835206,0.0599250936329588,0.898876404494382,0.704119850187266,0.865168539325843,0.550561797752809,0.913857677902622,1,0.722846441947566,0.602996254681648,0.842696629213483,0.0936329588014981,0.48314606741573,0.50561797752809
"SMC02092",2011,22514594,0.643557662270244,0.487769542923027,0.817419378423103,"Healthy","Low stress","Healthy and unstressed","Los Angeles","Los Angeles","Los Angeles","possibly unconstrained",0.91,92,58,391,0.88,0.41,0.97,0.87,83,77,0.87,1,75,0.45,0.1,0.36,-118.20684,34.27948,0.756554307116105,0.756554307116105,0.426966292134831,0.127340823970037,0.726591760299625,0.719101123595506,0.202247191011236,0.958801498127341,0.700374531835206,0.857677902621723,0.48314606741573,1,0.842696629213483,0.295880149812734,0.558052434456929,0.344569288389513
"SMC02228",2009,22515036,0.890613276805976,0.999556374749719,0.999951473287546,"Impacted for CSCI and ASCI","Stressed by habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","likely constrained",0.69,25,25,9.7,0.7,0.59,0.11,0,33,27,0.29,0.06,25,2.4,0.61,0.29,-118.22427,34.06933,0.408239700374532,0.0449438202247191,0.149812734082397,0.00374531835205993,0.0149812734082397,0.52059925093633,0.382022471910112,0.0749063670411985,0.101123595505618,0.134831460674157,0.104868913857678,0.0337078651685393,0.213483146067416,0.692883895131086,0.895131086142322,0.303370786516854
"SMC02622",2010,22518110,0.989287529539449,0.999781939146948,0.999997664029553,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Los Angeles","Los Angeles","likely constrained",0.63,67,25,1154,0.44,0.96,0.23,0,25,36,0.38,0.12,25,4.58,0.34,0.21,-118.18616,33.89738,0.265917602996255,0.318352059925094,0.149812734082397,0.423220973782772,0.101123595505618,0.131086142322097,0.898876404494382,0.127340823970037,0.101123595505618,0.0149812734082397,0.153558052434457,0.0786516853932584,0.213483146067416,0.797752808988764,0.842696629213483,0.217228464419476
"SMC06216",2009,22514628,0.115828338794917,0.912188731901378,0.922359765212717,"Healthy","Stressed by habitat degradation","Healthy and resilient","Los Angeles","Los Angeles","Los Angeles","possibly unconstrained",0.9,83,64,461,0.85,0.45,0.71,0.95,58,64,0.85,1,50,0.2,0,0.39,-118.31518,34.27407,0.741573033707865,0.535580524344569,0.561797752808989,0.153558052434457,0.397003745318352,0.692883895131086,0.228464419475655,0.441947565543071,0.835205992509363,0.363295880149813,0.453183520599251,1,0.524344569288389,0.146067415730337,0.108614232209738,0.370786516853933
"405M10598",2015,22524751,0.943839969086279,0.999718257756689,0.999984177346906,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","San Gabriel","Los Angeles","likely constrained",0.57,50,25,832,0.35,0.76,0.07,0,33.3,33,0.21,0,25,4.41,0.14,0.07,-117.77146,34.06991,0.172284644194757,0.138576779026217,0.149812734082397,0.250936329588015,0.0711610486891386,0.052434456928839,0.674157303370786,0.0636704119850187,0.101123595505618,0.161048689138577,0.048689138576779,0.0149812734082397,0.213483146067416,0.794007490636704,0.681647940074906,0.108614232209738
"405M10599",2015,22524955,0.935614811973683,0.999587919485466,0.99997346811859,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","San Gabriel","Los Angeles","likely constrained",0.77,62.5,33.3,960,0.29,0.51,0.12,0,33.3,39,0.17,0.16,25,2.12,0.12,0,-118.04896,33.95045,0.546816479400749,0.191011235955056,0.213483146067416,0.325842696629214,0.191011235955056,0.0187265917602996,0.295880149812734,0.0823970037453183,0.101123595505618,0.161048689138577,0.0224719101123595,0.153558052434457,0.213483146067416,0.681647940074906,0.632958801498127,0.048689138576779
"405M10600",2016,22525157,0.995616114938836,0.998796799104514,0.999994725305569,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","San Gabriel","Los Angeles","likely constrained",0.44,67.7,25,1854,0.42,0.29,0.26,0,41.7,40,0.25,0.14,25,6.26,0.14,0.23,-118.10127,33.85293,0.048689138576779,0.337078651685393,0.149812734082397,0.707865168539326,0.209737827715356,0.108614232209738,0.138576779026217,0.142322097378277,0.101123595505618,0.179775280898876,0.0674157303370786,0.108614232209738,0.213483146067416,0.853932584269663,0.681647940074906,0.243445692883895
"405PS0036",2016,22522825,0.677169070736835,0.65675093004118,0.889188583776477,"Healthy","Low stress","Healthy and unstressed","Los Angeles","San Gabriel","Los Angeles","likely unconstrained",0.95,90.3,86.1,402.9,1.01,0.88,0.96,1,75,85,1.19,0.77,87.5,1.81,0.07,0.91,-117.93426,34.24118,0.823970037453184,0.617977528089888,0.921348314606742,0.142322097378277,0.876404494382023,0.876404494382023,0.816479400749064,0.955056179775281,1,0.756554307116105,0.98501872659176,0.584269662921348,0.861423220973783,0.640449438202247,0.441947565543071,0.853932584269663
"SMC00686",2011,22523225,0.834515020535073,0.857394464422366,0.97640092587335,"Impacted for CSCI and ASCI","Stressed by low levels of chemistry or habitat degradation","Impacted and stressed","Los Angeles","San Gabriel","Los Angeles","likely constrained",0.72,38,33,1523,0.44,0.63,0.46,0.96,67,47,0.87,0.82,50,4.38,0,0.54,-117.83819,34.0322,0.464419475655431,0.0973782771535581,0.202247191011236,0.584269662921348,0.243445692883895,0.131086142322097,0.445692883895131,0.217228464419476,0.872659176029963,0.543071161048689,0.48314606741573,0.681647940074906,0.524344569288389,0.786516853932584,0.108614232209738,0.47565543071161
"SMC01248",2011,22522781,0.171861001840476,0.274836506092976,0.399463830653978,"Impacted for ASCI","Low stress","Impacted by unknown stress","Los Angeles","San Gabriel","Los Angeles","likely unconstrained",0.81,100,50,523,1.13,0.66,0.66,0.64,92,73,0.86,0.95,50,0.56,0,0.5,-117.74499,34.25895,0.617977528089888,1,0.325842696629214,0.164794007490637,0.621722846441948,0.97752808988764,0.49812734082397,0.355805243445693,0.389513108614232,0.947565543071161,0.464419475655431,0.827715355805243,0.524344569288389,0.352059925093633,0.108614232209738,0.438202247191011
"SMC01260",2012,22524847,0.954607683381664,0.999532842877567,0.999978794655988,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","San Gabriel","Los Angeles","likely constrained",0.65,63,25,1137,0.54,0.81,0.21,0,33,37,0.34,0.11,25,1.46,0.13,0.22,-117.97473,34.06502,0.329588014981273,0.224719101123595,0.149812734082397,0.408239700374532,0.131086142322097,0.277153558052434,0.730337078651685,0.112359550561798,0.101123595505618,0.134831460674157,0.142322097378277,0.0636704119850187,0.213483146067416,0.584269662921348,0.651685393258427,0.228464419475655
"SMC01454",2012,22525657,0.97902661261924,0.967123623166668,0.999310471012999,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","San Gabriel","Los Angeles","likely constrained",0.65,42,86,1579,0.7,0.45,0.81,0.56,67,61,0.61,0.41,50,0.89,0.11,0.28,-117.86127,33.95504,0.329588014981273,0.116104868913858,0.917602996254682,0.595505617977528,0.355805243445693,0.52059925093633,0.228464419475655,0.666666666666667,0.299625468164794,0.543071161048689,0.254681647940075,0.277153558052434,0.524344569288389,0.48314606741573,0.595505617977528,0.292134831460674
"SMC01504",2011,22524645,0.0857262478312454,0.0932495656122202,0.170981878071636,"Healthy","Low stress","Healthy and unstressed","Los Angeles","San Gabriel","Los Angeles","likely unconstrained",0.94,100,86,349,0.96,0.5,0.87,0.92,100,87,1.11,0.93,63,0.16,0,0.92,-117.71385,34.25327,0.805243445692884,1,0.917602996254682,0.0973782771535581,0.917602996254682,0.808988764044944,0.277153558052434,0.801498127340824,0.767790262172285,1,0.917602996254682,0.801498127340824,0.677902621722846,0.131086142322097,0.108614232209738,0.857677902621723
"SMC01824",2012,22524751,0.987745160617276,0.999723321469552,0.999996609349049,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","San Gabriel","Los Angeles","likely constrained",0.58,38,25,856,0.66,1,0.26,0,33,30,0.31,0,25,6.15,0.54,0.08,-117.75598,34.09116,0.187265917602996,0.0973782771535581,0.149812734082397,0.258426966292135,0.0449438202247191,0.411985018726592,1,0.142322097378277,0.101123595505618,0.134831460674157,0.119850187265918,0.0149812734082397,0.213483146067416,0.838951310861423,0.880149812734082,0.119850187265918
"SMC01902",2012,22523247,0.867252936403042,0.999600863523307,0.999947015804745,"Impacted for CSCI and ASCI","Stressed by habitat degradation","Impacted and stressed","Los Angeles","San Gabriel","Los Angeles","likely constrained",0.66,63,25,888,0.63,0.61,0.33,0,33,37,0.29,0.09,25,0.92,0.08,0.15,-117.85602,34.01036,0.344569288389513,0.224719101123595,0.149812734082397,0.280898876404494,0.131086142322097,0.370786516853933,0.408239700374532,0.179775280898876,0.101123595505618,0.134831460674157,0.104868913857678,0.052434456928839,0.213483146067416,0.49063670411985,0.48314606741573,0.168539325842697
"SMC02972",2012,22521699,0.0830774849298214,0.586452133811194,0.620808650432255,"Impacted for ASCI","Low stress","Impacted by unknown stress","Los Angeles","San Gabriel","Los Angeles","possibly unconstrained",0.81,100,81,336,1.15,0.58,0.8,0.96,83,82,0.89,0.82,63,0.16,0,0.46,-118.0755,34.24957,0.617977528089888,1,0.876404494382023,0.0861423220973783,0.816479400749064,0.9812734082397,0.374531835205993,0.644194756554307,0.872659176029963,0.857677902621723,0.49812734082397,0.681647940074906,0.677902621722846,0.131086142322097,0.108614232209738,0.408239700374532
"SMC02976",2010,22524613,0.0508625394904646,0.540779089832835,0.564136231511059,"Healthy","Low stress","Healthy and unstressed","Los Angeles","San Gabriel","Los Angeles","likely unconstrained",0.96,92,67,271,1.01,0.72,0.7,1,83,83,1.11,0.63,88,0,0,1,-117.75661,34.2579,0.831460674157303,0.756554307116105,0.606741573033708,0.0674157303370786,0.838951310861423,0.876404494382023,0.591760299625468,0.415730337078652,1,0.857677902621723,0.917602996254682,0.441947565543071,0.958801498127341,0.0936329588014981,0.108614232209738,1
"SMC03216",2011,22522679,0.72399289271039,0.19502748204973,0.777821863872912,"Healthy","Low stress","Healthy and unstressed","Los Angeles","San Gabriel","Los Angeles","possibly unconstrained",0.99,100,67,338,1.02,0.65,0.81,0.96,100,89,0.94,0.83,88,0.29,0.19,0.52,-117.84093,34.28092,0.891385767790262,1,0.606741573033708,0.0898876404494382,0.955056179775281,0.891385767790262,0.471910112359551,0.666666666666667,0.872659176029963,1,0.595505617977528,0.685393258426966,0.958801498127341,0.198501872659176,0.771535580524345,0.456928838951311
"SMC03280",2011,22524631,0.687291822273965,0.729440039405357,0.915393687756821,"Healthy","Stressed by low levels of chemistry or habitat degradation","Healthy and resilient","Los Angeles","San Gabriel","Los Angeles","possibly unconstrained",1.1,92,61,355,0.97,0.76,0.67,1,75,73,0.97,0.8,63,0.31,0.15,0.6,-117.85652,34.25685,0.955056179775281,0.756554307116105,0.49438202247191,0.104868913857678,0.621722846441948,0.831460674157303,0.674157303370786,0.367041198501873,1,0.756554307116105,0.670411985018727,0.644194756554307,0.677902621722846,0.213483146067416,0.696629213483146,0.535580524344569
"SMC03452",2012,22522623,0.120438668485083,0.228732960642078,0.321623335908778,"Healthy","Low stress","Healthy and unstressed","Los Angeles","San Gabriel","Los Angeles","possibly unconstrained",0.95,100,75,330,1.12,0.9,0.82,0.86,92,86,1.09,0.92,75,0.66,0,0.74,-117.8323,34.30354,0.823970037453184,1,0.771535580524345,0.0786516853932584,0.898876404494382,0.973782771535581,0.835205992509363,0.692883895131086,0.666666666666667,0.947565543071161,0.898876404494382,0.790262172284644,0.842696629213483,0.415730337078652,0.108614232209738,0.715355805243446
"SMC03984",2012,22522803,0.390508563813681,0.204525318284914,0.515164993791617,"Healthy","Low stress","Healthy and unstressed","Los Angeles","San Gabriel","Los Angeles","possibly unconstrained",1.07,92,58,350,0.79,0.75,0.87,1,100,75,1.08,0.67,50,0.16,0.05,0.82,-117.90186,34.24613,0.947565543071161,0.756554307116105,0.426966292134831,0.101123595505618,0.681647940074906,0.621722846441948,0.655430711610487,0.801498127340824,1,1,0.872659176029963,0.48314606741573,0.524344569288389,0.131086142322097,0.400749063670412,0.786516853932584
"SMC04000",2012,22524653,0.112558908369057,0.484283845668373,0.542332293028229,"Healthy","Low stress","Healthy and unstressed","Los Angeles","San Gabriel","Los Angeles","likely unconstrained",1.04,92,56,401.6,1.08,0.37,0.72,0.82,83,74,0.8,1,63,0.3,0,0.37,-117.74777,34.23282,0.925093632958802,0.756554307116105,0.393258426966292,0.138576779026217,0.647940074906367,0.962546816479401,0.187265917602996,0.471910112359551,0.606741573033708,0.857677902621723,0.385767790262172,1,0.677902621722846,0.209737827715356,0.108614232209738,0.355805243445693
"SMC12862",2011,22525157,0.956880452470445,0.999458681883789,0.999976658607759,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","San Gabriel","Los Angeles","likely constrained",0.67,67,25,890,0.44,0.29,0.36,0,33,38,0.28,0.15,25,7.61,0.13,0.24,-118.11149,33.92148,0.378277153558052,0.318352059925094,0.149812734082397,0.284644194756554,0.164794007490637,0.131086142322097,0.138576779026217,0.191011235955056,0.101123595505618,0.134831460674157,0.0973782771535581,0.131086142322097,0.213483146067416,0.895131086142322,0.651685393258427,0.254681647940075
"SMC13630",2012,22525157,0.990155824489195,0.998791756054825,0.999988105834544,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","San Gabriel","Los Angeles","likely constrained",0.48,67,25,1440,0.65,0.33,0.23,0,42,40,0.24,0.14,25,5.38,0.18,0.21,-118.10351,33.86119,0.0861423220973783,0.318352059925094,0.149812734082397,0.565543071161049,0.209737827715356,0.397003745318352,0.161048689138577,0.127340823970037,0.101123595505618,0.243445692883895,0.0599250936329588,0.108614232209738,0.213483146067416,0.820224719101124,0.752808988764045,0.217228464419476
"403BA0191",2010,17573663,0.578449479818926,0.916094592221819,0.964629631705103,"Healthy","Stressed by habitat degradation","Healthy and resilient","Ventura","Santa Clara","Los Angeles","possibly constrained",0.95,67,28,1066,0.94,0.88,0.59,0.77,75,55,0.71,0.5,50,1.45,0,0.24,-119.0538,34.36762,0.823970037453184,0.318352059925094,0.164794007490637,0.367041198501873,0.303370786516854,0.782771535580524,0.816479400749064,0.280898876404494,0.531835205992509,0.756554307116105,0.318352059925094,0.352059925093633,0.524344569288389,0.580524344569288,0.108614232209738,0.254681647940075
"403M01500",2016,17573685,0.946469329139821,0.99934309810071,0.999964835600642,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Ventura","Santa Clara","Los Angeles","possibly constrained",0.46,62.5,25,1629,0.43,1,0.52,0.29,41.7,39,0.41,0.04,25,4.6,0.02,0.01,-119.14776,34.29132,0.0749063670411985,0.191011235955056,0.149812734082397,0.617977528089888,0.191011235955056,0.116104868913858,1,0.243445692883895,0.157303370786517,0.179775280898876,0.176029962546816,0.0224719101123595,0.213483146067416,0.801498127340824,0.254681647940075,0.0674157303370786
"403M01505",2015,17574589,0.714124724902846,0.665424926183214,0.904353258731976,"Impacted for CSCI","Stressed by low levels of chemistry or habitat degradation","Impacted and stressed","Ventura","Santa Clara","Los Angeles","possibly unconstrained",0.97,75,58.3,1324,0.66,0.85,0.92,0.85,83.3,67,0.96,0.64,50,0.29,0.01,0.58,-118.92546,34.41709,0.857677902621723,0.415730337078652,0.460674157303371,0.528089887640449,0.50187265917603,0.411985018726592,0.771535580524345,0.906367041198502,0.655430711610487,0.883895131086142,0.636704119850187,0.456928838951311,0.524344569288389,0.198501872659176,0.179775280898876,0.52059925093633
